date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
20140910T000000,2,2.5,1280,1051,2.0,0,0,3,8,1080,200,2009,0,98119,47.6273,-122.359,1580,1279
20141230T000000,3,1.75,2090,7505,1.0,0,0,3,7,2090,0,1967,0,98034,47.7326,-122.194,1510,7416
20150506T000000,4,2.5,1920,7277,2.0,0,0,4,8,1920,0,1990,0,98031,47.4058,-122.19200000000001,2300,7645
20150128T000000,4,2.5,1904,8200,2.0,0,0,5,7,1904,0,1999,0,98010,47.3107,-122.001,1560,12426
20150123T000000,3,2.5,1820,7242,1.0,0,0,3,7,1220,600,1959,0,98188,47.4318,-122.292,1350,8214
20150408T000000,3,2.5,2040,11211,2.0,0,0,3,8,2040,0,2000,0,98055,47.4867,-122.223,1830,11964
20150424T000000,4,1.5,2020,8474,1.0,0,0,5,7,1010,1010,1962,0,98058,47.4579,-122.17,1720,8166
20140909T000000,4,3.5,3420,33106,2.0,0,0,3,9,3420,0,2004,0,98010,47.3554,-121.986,3420,36590
20140605T000000,4,2.0,1370,4000,2.0,0,0,3,9,1370,0,1951,1994,98199,47.6593,-122.39399999999999,2010,5720
20140924T000000,3,1.0,890,9465,1.0,0,0,3,6,890,0,1957,0,98148,47.4388,-122.32799999999999,1590,9147
20140509T000000,4,2.5,2600,11951,2.0,0,0,3,10,2600,0,1988,0,98023,47.3053,-122.34,2820,12093
20141110T000000,3,1.0,940,7811,1.0,0,0,3,6,940,0,1959,0,98008,47.6195,-122.118,1180,7490
20140523T000000,2,1.0,580,7500,1.0,0,0,3,5,580,0,1943,0,98178,47.4852,-122.251,1700,11250
20150202T000000,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,1690,5100
20140715T000000,2,1.0,1060,8000,1.0,0,0,3,6,1060,0,1941,0,98168,47.5088,-122.333,1390,8000
20141008T000000,4,2.5,3230,7187,2.0,0,0,3,9,3230,0,2008,0,98059,47.4995,-122.15,2950,6537
20141119T000000,4,3.5,3350,3752,2.0,0,0,3,9,2550,800,2007,0,98117,47.6782,-122.365,1050,4960
20150304T000000,5,1.75,1550,10500,1.0,0,0,3,7,1100,450,1961,0,98011,47.7573,-122.22,1420,9823
20150107T000000,3,1.75,2140,4800,2.0,0,0,3,8,1690,450,1905,0,98112,47.6311,-122.31200000000001,2440,4800
20140716T000000,3,2.25,1740,9672,1.0,0,0,4,7,1110,630,1963,0,98031,47.4149,-122.181,1640,9600
20140617T000000,5,2.0,2700,10875,1.0,0,0,4,7,1540,1160,1962,0,98007,47.6163,-122.13799999999999,2040,7464
20140530T000000,4,2.5,2310,5100,2.0,0,0,3,9,2310,0,2013,0,98177,47.7039,-122.36,1260,5100
20141001T000000,4,1.5,1970,4590,2.5,0,0,3,7,1970,0,1909,0,98103,47.666000000000004,-122.33200000000001,1900,4590
20150407T000000,4,2.5,2460,5440,2.0,0,0,3,9,2460,0,2003,0,98058,47.448,-122.12100000000001,2460,5124
20141215T000000,2,2.75,2700,9854,1.0,0,0,3,9,2700,0,2012,0,98053,47.7187,-122.024,1440,4168
20141020T000000,4,2.5,1940,5414,2.0,0,0,3,8,1940,0,1997,0,98108,47.5461,-122.29899999999999,2050,6307
20140812T000000,4,2.75,1790,47250,1.0,0,0,3,7,1220,570,1987,0,98045,47.5302,-121.74600000000001,1250,43791
20141006T000000,6,4.25,3100,9378,3.0,0,2,3,11,3100,0,1978,0,98112,47.6381,-122.314,3270,6334
20150421T000000,4,2.5,3210,24527,1.5,0,0,3,11,3210,0,1984,0,98074,47.6399,-122.052,3280,24527
20150321T000000,3,1.0,1140,9639,1.0,0,0,4,7,1140,0,1967,0,98001,47.3112,-122.265,1140,9639
20141216T000000,4,2.5,1790,9787,1.0,0,2,4,8,1240,550,1983,0,98056,47.5344,-122.189,1790,9787
20140813T000000,3,2.0,1680,81893,1.0,0,0,3,7,1680,0,1991,0,98092,47.3248,-122.179,2480,38637
20140627T000000,3,2.25,1490,1212,2.0,0,0,3,9,1040,450,2011,0,98112,47.6226,-122.31299999999999,1490,1337
20141111T000000,3,1.75,1350,7200,1.0,0,0,5,7,1350,0,1954,0,98125,47.713,-122.28399999999999,1100,7200
20150318T000000,4,1.75,1870,22072,1.0,0,0,3,7,1070,800,1959,0,98042,47.3775,-122.165,2100,10185
20140605T000000,4,2.5,2390,6426,2.0,0,0,3,9,2390,0,1999,0,98092,47.2586,-122.221,2520,6700
20141209T000000,3,1.75,1650,8850,1.0,0,0,3,7,1650,0,1959,0,98188,47.4331,-122.291,1400,8800
20150204T000000,4,4.5,3780,6000,2.0,0,4,4,11,2770,1010,1910,1977,98116,47.5922,-122.38799999999999,2660,6000
20150416T000000,3,1.75,1940,8376,1.0,0,0,4,8,1290,650,1963,0,98006,47.5586,-122.17299999999999,2400,8674
20150318T000000,2,1.0,950,6350,1.0,0,0,3,7,950,0,1951,0,98106,47.528,-122.352,1080,7620
20140806T000000,4,2.25,2520,4200,1.5,0,0,4,7,1510,1010,1909,0,98144,47.5814,-122.31200000000001,1460,4200
20150426T000000,3,2.25,1413,3403,2.0,0,0,3,8,1413,0,2009,0,98031,47.4196,-122.193,1763,3719
20150204T000000,3,2.25,1640,8625,1.0,0,0,3,8,1320,320,1987,0,98052,47.6772,-122.15299999999999,1770,9476
20150321T000000,4,2.5,2150,8536,1.0,0,3,4,8,1400,750,1967,0,98006,47.5663,-122.163,2800,9500
20140819T000000,3,1.75,1250,3880,1.0,0,0,4,7,750,500,1944,0,98117,47.6869,-122.39200000000001,1240,3880
20150428T000000,3,1.0,1300,7200,1.0,0,0,4,7,1300,0,1952,0,98146,47.5063,-122.369,1740,7100
20141203T000000,4,2.25,1580,7307,1.0,0,0,3,8,1160,420,1973,0,98027,47.568999999999996,-122.086,2020,7458
20150203T000000,4,2.5,2400,6078,2.0,0,0,3,8,2400,0,2001,0,98001,47.2606,-122.285,2406,7642
20140811T000000,4,3.5,4010,15365,2.0,0,1,3,11,4010,0,2006,0,98027,47.5528,-122.09299999999999,3550,13429
20141230T000000,4,2.5,2420,7200,2.0,0,0,3,9,2420,0,1991,0,98033,47.6893,-122.197,2650,7800
20141124T000000,3,1.5,1510,7642,1.0,0,0,3,7,1510,0,1959,0,98008,47.5978,-122.116,2180,8357
20140805T000000,3,1.75,1490,7150,1.0,0,0,5,6,1490,0,1967,0,98059,47.5015,-122.124,1350,9100
20150402T000000,4,2.5,3380,75794,2.0,0,0,3,10,3380,0,1997,0,98001,47.3511,-122.266,3710,17913
20140716T000000,5,2.25,2500,8621,1.5,0,0,4,7,2500,0,1968,0,98034,47.7379,-122.185,1980,7395
20150313T000000,4,2.75,3600,5040,2.0,0,0,3,9,2610,990,2004,0,98199,47.6487,-122.38799999999999,1590,5040
20141117T000000,3,3.0,2610,22672,1.5,1,4,4,8,2610,0,1952,0,98166,47.4414,-122.354,2810,22672
20140629T000000,3,2.0,1610,15005,1.0,0,0,4,7,1610,0,1986,0,98014,47.6886,-121.911,1610,15479
20140904T000000,6,2.5,3760,12978,1.0,0,0,3,9,2360,1400,1967,0,98117,47.6976,-122.381,2300,7362
20150421T000000,4,2.25,1860,3766,2.0,0,0,3,8,1860,0,1995,0,98029,47.5699,-122.006,1860,4169
20140922T000000,3,2.25,1640,7200,2.0,0,0,4,8,1640,0,1985,0,98007,47.5948,-122.15299999999999,1830,8372
20141219T000000,3,1.0,1770,12458,1.0,0,0,3,7,1770,0,1957,0,98155,47.7715,-122.27,2000,8225
20150324T000000,3,1.75,1700,11613,1.0,0,0,5,7,1180,520,1977,0,98092,47.2874,-122.18700000000001,1500,12377
20150421T000000,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331
20150503T000000,3,1.75,1150,10240,1.0,0,0,3,6,1030,120,1918,0,98106,47.5222,-122.35700000000001,1270,2566
20141013T000000,1,1.0,900,7500,1.0,0,0,3,5,900,0,1946,1987,98155,47.7553,-122.28299999999999,1470,7500
20140603T000000,3,2.25,1840,3500,1.5,0,0,5,8,1540,300,1910,0,98122,47.6063,-122.292,1800,3300
20141211T000000,3,1.75,1460,7361,1.0,0,0,3,6,1460,0,1982,0,98019,47.7436,-121.979,1460,7505
20141016T000000,4,1.75,2260,9703,1.0,0,0,2,8,1660,600,1978,0,98052,47.6622,-122.145,2390,8455
20140616T000000,2,1.5,880,1805,2.0,0,0,3,7,880,0,1999,0,98133,47.7064,-122.34200000000001,880,5060
20140616T000000,5,2.5,2340,4500,2.0,0,0,3,7,2340,0,2009,0,98059,47.4911,-122.154,2190,4500
20150402T000000,3,2.5,1890,4808,2.0,0,0,3,8,1890,0,2000,0,98065,47.5348,-121.866,2460,5348
20140523T000000,3,2.0,1560,4080,2.0,0,0,3,7,1560,0,1923,1982,98115,47.6892,-122.319,1900,4080
20140611T000000,3,2.5,1990,3984,2.0,0,0,3,8,1990,0,2004,0,98075,47.5914,-122.01700000000001,2320,3984
20150414T000000,4,2.5,2420,7744,2.0,0,0,3,9,2420,0,1994,0,98056,47.534,-122.18,2820,11129
20140730T000000,4,1.0,1070,7467,1.5,0,0,3,7,1070,0,1944,0,98178,47.4942,-122.235,1160,7467
20150415T000000,4,2.5,3130,21100,1.0,0,4,3,9,2530,600,1956,0,98177,47.7598,-122.37200000000001,3680,23000
20140808T000000,3,2.5,2260,33042,1.0,0,0,3,9,1660,600,1986,0,98077,47.7634,-122.086,2600,40115
20140716T000000,3,1.75,1890,93218,1.0,0,0,4,7,1890,0,1964,0,98092,47.2568,-122.07,1690,172062
20150403T000000,3,2.5,1300,1331,3.0,0,0,3,8,1300,0,2007,0,98103,47.6607,-122.352,1450,5270
20150408T000000,3,1.0,1010,10125,1.0,0,0,4,7,1010,0,1972,0,98042,47.3423,-122.088,1230,10125
20140520T000000,4,3.5,3070,4684,2.0,0,0,3,10,2190,880,2009,0,98027,47.5316,-122.07600000000001,2290,2664
20140721T000000,4,1.0,1390,17739,1.0,0,0,3,7,1390,0,1958,0,98003,47.3457,-122.302,1230,7840
20140908T000000,4,2.25,3340,8000,2.0,0,0,4,8,3340,0,1973,0,98023,47.317,-122.385,2230,8000
20150205T000000,3,1.5,2605,12030,1.0,0,0,3,8,1355,1250,2003,0,98019,47.7725,-121.899,1590,15242
20140520T000000,3,2.25,1640,1204,3.0,0,0,3,8,1640,0,2014,0,98112,47.6196,-122.29700000000001,1630,3136
20141219T000000,2,1.0,1200,6014,1.0,0,0,4,6,600,600,1949,0,98118,47.5357,-122.28,1270,4652
20140522T000000,3,2.0,2000,3207,1.0,0,0,4,7,1100,900,1916,0,98103,47.6561,-122.34100000000001,1460,3200
20140911T000000,2,1.0,1050,3088,1.0,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.99600000000001,1890,2772
20140623T000000,4,2.5,1830,7345,1.0,0,0,4,8,1540,290,1973,0,98177,47.7741,-122.37299999999999,1990,7700
20150310T000000,4,1.75,2570,8640,1.0,0,0,4,8,2570,0,1958,0,98005,47.5956,-122.17200000000001,2520,8800
20150430T000000,3,2.5,3630,9475,2.0,0,0,3,11,3630,0,1999,0,98074,47.6544,-122.085,3250,11605
20150414T000000,4,3.5,3190,6000,1.5,0,3,4,9,2410,780,1912,0,98144,47.5846,-122.29,2840,4000
20141105T000000,3,2.5,2990,6725,2.0,0,0,3,9,2990,0,2003,0,98059,47.4928,-122.14200000000001,2790,6725
20140708T000000,6,2.75,4710,11000,2.0,0,3,3,10,3690,1020,1931,0,98105,47.6622,-122.272,2950,5300
20141224T000000,3,1.0,1580,8206,1.0,0,0,3,7,1100,480,1962,0,98198,47.3676,-122.31200000000001,1600,8196
20140916T000000,2,1.0,1010,4000,1.0,0,0,3,6,1010,0,1911,0,98118,47.5536,-122.26700000000001,1040,4000
20141210T000000,4,2.5,3320,38043,2.0,0,0,3,9,3320,0,1997,0,98053,47.6504,-122.00399999999999,3170,42621
20141021T000000,2,2.25,1700,2383,2.0,0,0,3,8,1700,0,2005,0,98029,47.547,-121.99700000000001,1700,2700
20140709T000000,4,1.75,2100,4750,1.0,0,0,3,7,1340,760,1975,0,98103,47.6695,-122.333,1700,4125
20140911T000000,4,1.75,1760,94525,1.5,0,0,3,7,1760,0,1988,0,98075,47.5882,-122.07,3030,34848
20140527T000000,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333
20150505T000000,5,4.5,4000,6713,2.0,0,0,3,9,4000,0,2015,0,98024,47.5254,-121.88600000000001,3690,6600
20150323T000000,3,2.25,2170,8480,1.0,0,0,3,8,2170,0,1965,0,98148,47.4562,-122.33,2080,8452
20140916T000000,3,2.75,2170,8396,2.0,0,0,3,7,2170,0,1995,0,98038,47.3812,-122.023,2170,8378
20141118T000000,3,2.5,2360,9005,1.0,0,0,5,7,1340,1020,1929,0,98133,47.7076,-122.337,1520,9005
20141210T000000,4,2.5,2870,5118,2.0,0,0,3,9,2870,0,2006,0,98029,47.5544,-121.99,2940,4800
20150407T000000,3,1.5,1240,5000,1.0,0,2,3,7,1240,0,1964,0,98106,47.5659,-122.36,1050,5000
20141103T000000,3,2.5,1470,9337,2.0,0,0,3,7,1470,0,1991,0,98155,47.7651,-122.323,1360,8684
20140619T000000,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1930,0,98133,47.723,-122.337,1550,7628
20141201T000000,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1954,0,98133,47.7311,-122.353,1480,6360
20140627T000000,4,2.5,1890,7867,2.0,0,0,3,8,1890,0,1996,0,98038,47.3788,-122.031,2250,7867
20140829T000000,4,2.5,2340,52272,2.0,0,0,2,8,2340,0,1978,0,98042,47.3468,-122.09100000000001,2480,40500
20140917T000000,3,2.0,2850,19200,1.0,0,3,3,8,2340,510,2004,0,98023,47.3378,-122.348,2860,18240
20140929T000000,2,1.0,790,8100,1.0,0,0,3,6,790,0,1947,0,98125,47.7159,-122.305,1420,8100
20141219T000000,4,2.0,1400,3600,1.0,0,0,3,7,1100,300,1900,0,98119,47.6385,-122.37,1630,2048
20140610T000000,4,2.5,1930,9643,2.0,0,0,4,7,1930,0,1992,0,98031,47.4065,-122.18,1930,7525
20140521T000000,2,1.0,1140,5500,1.0,0,0,3,6,1140,0,1947,0,98106,47.5187,-122.363,1110,5500
20141215T000000,4,2.5,1750,11400,2.0,0,0,4,7,1750,0,1975,0,98023,47.3149,-122.38600000000001,1890,9024
20140808T000000,5,4.0,3400,5000,2.0,0,0,3,8,2320,1080,1900,2013,98107,47.6655,-122.363,1910,5000
20140519T000000,4,2.75,2070,9300,1.0,0,0,5,7,1120,950,1945,0,98155,47.7416,-122.32,1010,8308
20150121T000000,3,1.75,1070,7754,1.0,0,0,3,6,1070,0,1953,0,98146,47.5079,-122.344,950,7740
20140614T000000,4,2.75,2450,4187,2.0,0,2,3,8,2450,0,2010,0,98027,47.5471,-122.016,2320,4187
20141231T000000,4,1.75,1780,8768,1.0,0,0,4,7,1050,730,1951,0,98125,47.7085,-122.28299999999999,1590,8100
20150217T000000,3,1.0,1300,10125,1.0,0,0,4,6,1300,0,1959,0,98002,47.2921,-122.215,1300,10125
20141226T000000,3,1.75,1330,14560,1.0,0,0,3,7,1330,0,1983,0,98052,47.6599,-122.135,1510,9890
20140821T000000,3,2.5,2320,52272,1.5,0,0,3,8,2320,0,1974,0,98075,47.586999999999996,-122.068,2200,52272
20140519T000000,4,2.5,3480,59242,2.0,0,0,3,11,3480,0,1988,0,98072,47.7391,-122.102,2930,39400
20140603T000000,3,2.25,2090,12112,2.0,0,0,3,8,2090,0,1983,0,98052,47.7015,-122.13,1760,12112
20150330T000000,3,1.5,1360,9625,1.0,0,0,3,7,1360,0,1963,0,98030,47.3799,-122.211,1890,9625
20141001T000000,2,1.5,1440,725,2.0,0,0,3,8,1100,340,2011,0,98126,47.5607,-122.37799999999999,1440,4255
20141120T000000,2,1.0,1100,7323,1.0,0,0,3,7,780,320,1982,0,98023,47.2874,-122.37,1410,7227
20150410T000000,3,1.75,1440,7200,1.0,0,0,3,7,1440,0,1986,0,98188,47.4473,-122.28399999999999,1640,9167
20140507T000000,1,1.0,1100,4373,1.0,0,0,2,6,820,280,1947,0,98166,47.4653,-122.338,1100,7500
20140710T000000,4,2.5,2390,5249,2.0,0,0,3,9,2390,0,2006,0,98074,47.6194,-122.02600000000001,2600,5342
20141223T000000,4,2.0,3210,8400,1.5,0,0,5,7,2040,1170,1914,0,98136,47.5322,-122.391,2540,6458
20141114T000000,4,2.0,2200,3060,1.0,0,0,3,7,1100,1100,1908,2000,98118,47.565,-122.28399999999999,1410,5100
20140506T000000,3,1.75,1850,7684,1.0,0,0,3,8,1320,530,1979,0,98023,47.2975,-122.37,1940,7630
20150421T000000,4,2.75,3100,14568,2.0,0,0,3,8,3100,0,1995,0,98019,47.7302,-121.97399999999999,2860,14396
20141029T000000,3,3.25,1680,1478,2.0,0,0,3,8,1360,320,2009,0,98126,47.5674,-122.369,1530,2753
20140929T000000,3,1.75,1670,6034,1.0,0,0,3,7,990,680,1957,0,98118,47.5209,-122.286,1230,6034
20150501T000000,3,1.0,1130,7920,1.0,0,0,3,7,1130,0,1961,0,98059,47.4852,-122.125,1390,8580
20141009T000000,4,2.5,2280,9725,2.0,0,0,3,8,2280,0,1986,0,98072,47.7568,-122.141,2140,8780
20140506T000000,4,2.5,2000,5390,2.0,0,0,3,7,2000,0,2003,0,98042,47.3732,-122.12899999999999,2330,5390
20150427T000000,3,1.5,1460,6480,1.0,0,2,4,7,980,480,1940,0,98117,47.6962,-122.397,2180,6912
20141113T000000,5,2.5,3780,20000,1.0,0,1,4,9,1890,1890,1978,0,98155,47.7603,-122.273,2840,19908
20141007T000000,4,2.5,3202,4964,2.0,0,0,3,9,3202,0,2014,0,98030,47.3412,-122.179,2425,4886
20150326T000000,4,2.5,3100,4699,2.0,0,0,3,9,3100,0,2010,0,98038,47.3785,-122.023,2450,5130
20150224T000000,3,2.0,1430,4200,1.0,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,1540,5000
20141226T000000,3,1.75,1470,8645,1.0,0,0,3,6,1470,0,1949,0,98155,47.7524,-122.323,1470,7680
20141226T000000,3,1.0,1150,8050,1.5,0,0,4,7,1150,0,1956,0,98032,47.373999999999995,-122.296,1360,8050
20140619T000000,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,0,98115,47.6801,-122.315,1730,3360
20150302T000000,3,1.5,1660,5100,1.0,0,0,4,7,1210,450,1954,0,98136,47.5345,-122.383,1440,5100
20150326T000000,2,1.0,720,4000,1.0,0,0,3,6,720,0,1918,0,98106,47.5346,-122.353,1630,4000
20140602T000000,4,3.5,4370,8510,2.0,0,1,3,10,3610,760,2003,0,98004,47.5876,-122.204,2960,10347
20140602T000000,3,2.0,1760,5000,1.0,0,0,5,7,960,800,1920,0,98199,47.6408,-122.40299999999999,1380,5000
20150123T000000,4,1.0,1450,32234,1.5,0,0,4,6,1450,0,1932,0,98030,47.3818,-122.21,1530,10125
20150129T000000,4,2.25,2400,7000,1.0,0,0,4,8,1800,600,1965,0,98034,47.7207,-122.184,2210,7210
20140815T000000,2,1.5,1780,4750,1.0,0,0,4,7,1080,700,1947,0,98117,47.6859,-122.395,1690,5962
20150423T000000,4,3.5,3170,4000,2.0,0,0,3,10,2340,830,1999,0,98112,47.6265,-122.29799999999999,1770,4000
20140709T000000,3,1.75,1770,29004,1.0,0,0,3,8,1770,0,1959,0,98023,47.3204,-122.36399999999999,2300,24534
20140506T000000,4,2.5,2000,5684,2.0,0,0,3,8,2000,0,1996,0,98028,47.7443,-122.22,2210,7066
20150209T000000,2,1.0,820,8423,1.0,0,2,3,6,820,0,1957,0,98055,47.4741,-122.2,1960,9140
20150303T000000,3,2.75,2310,1850,2.0,0,0,3,10,2020,290,2011,0,98027,47.5304,-122.073,2340,2155
20140611T000000,4,1.75,1470,5350,1.0,0,0,3,7,980,490,1955,0,98125,47.7048,-122.315,1970,6138
20140910T000000,4,2.25,2970,54450,2.0,0,0,3,8,2970,0,1983,1998,98058,47.4338,-122.146,2260,6465
20141020T000000,4,2.75,2600,19275,1.0,0,0,3,8,1620,980,1978,0,98006,47.5523,-122.162,2230,10119
20140922T000000,3,2.5,1560,10608,2.0,0,0,3,7,1560,0,1994,0,98042,47.3572,-122.161,1360,10608
20140801T000000,5,2.5,3340,24755,2.0,0,0,3,10,3340,0,2002,0,98038,47.4565,-122.066,3420,23274
20140620T000000,4,2.5,3040,6587,2.0,0,0,3,7,3040,0,2003,0,98053,47.683,-122.039,2740,6587
20141118T000000,3,1.75,2820,8879,1.0,0,0,5,7,1540,1280,1920,1957,98146,47.5094,-122.376,1640,7850
20140624T000000,2,1.75,1210,7507,1.0,0,0,3,7,1210,0,1982,0,98034,47.7078,-122.234,1840,7500
20140611T000000,2,1.0,700,4700,1.0,0,0,5,5,700,0,1953,0,98056,47.4953,-122.169,960,5200
20140509T000000,2,1.0,720,18000,1.0,0,0,3,6,720,0,1950,0,98178,47.5054,-122.26100000000001,1250,7925
20140918T000000,3,2.75,1430,1521,2.0,0,0,3,9,1130,300,2009,0,98119,47.6353,-122.37100000000001,1930,2700
20140702T000000,4,2.75,2160,5005,1.0,0,0,3,7,1430,730,1987,0,98115,47.6971,-122.302,1770,5326
20140722T000000,4,2.5,2990,29170,2.0,0,3,3,9,2990,0,1999,0,98059,47.5146,-122.117,3715,29170
20140701T000000,1,1.0,590,833,1.0,0,0,4,7,590,0,1926,0,98122,47.6082,-122.29899999999999,780,1617
20140617T000000,4,2.0,1450,8400,1.5,0,0,4,7,1450,0,1962,0,98034,47.7285,-122.24,1450,7440
20150323T000000,2,1.5,1440,11954,1.0,0,0,4,8,1440,0,1978,0,98002,47.2909,-122.219,1460,9730
20140827T000000,4,2.25,2330,11400,1.0,0,0,4,8,2330,0,1974,0,98058,47.4495,-122.148,2640,10200
20140807T000000,3,2.25,1960,6500,2.0,0,0,4,8,1960,0,1977,0,98052,47.6642,-122.12899999999999,1860,6160
20140625T000000,4,2.25,2100,9984,1.0,0,0,4,7,1290,810,1973,0,98028,47.7365,-122.242,1930,10511
20140806T000000,3,3.25,3890,3452,2.0,0,0,3,12,2890,1000,2006,0,98102,47.626000000000005,-122.323,2860,2199
20140603T000000,2,1.75,1370,5125,1.0,0,0,5,6,1370,0,1944,0,98103,47.6926,-122.346,1200,5100
20150430T000000,3,2.25,2980,86636,1.0,0,0,3,9,2230,750,1989,0,98053,47.6627,-122.00299999999999,2980,107157
20141113T000000,3,1.5,1510,16200,1.0,0,0,3,7,1510,0,1970,0,98031,47.3926,-122.167,1650,13950
20140714T000000,4,2.5,2448,4949,2.0,0,0,3,9,2448,0,2014,0,98030,47.3428,-122.179,2815,5446
20141202T000000,3,2.5,1770,7336,2.0,0,0,3,7,1770,0,1996,0,98030,47.3639,-122.185,1770,7349
20140515T000000,3,2.5,4560,17622,2.0,0,0,4,9,3800,760,1986,0,98074,47.621,-122.03,2360,15000
20140528T000000,4,3.0,2230,52983,2.0,0,0,3,8,2230,0,1991,0,98030,47.3577,-122.195,2060,8755
20150318T000000,4,2.5,2100,7355,1.0,0,0,5,7,2100,0,1969,0,98059,47.5078,-122.161,1750,7200
20140726T000000,3,1.0,1020,5410,1.0,0,0,4,7,880,140,1928,0,98115,47.6924,-122.31,1580,5376
20140701T000000,3,2.0,1240,11172,1.0,0,0,3,7,1000,240,1984,0,98074,47.6364,-122.037,1330,14102
20150420T000000,2,2.0,1384,1822,2.0,0,0,3,7,1384,0,1990,0,98028,47.7525,-122.244,1078,1315
20141204T000000,3,2.0,1290,7952,1.0,0,0,3,7,1290,0,1998,0,98030,47.3867,-122.19,1670,7280
20150203T000000,3,1.0,1420,8000,1.0,0,4,3,7,1420,0,1950,0,98118,47.5169,-122.255,1780,8295
20140813T000000,3,1.75,1800,18000,1.0,0,0,3,8,1200,600,1968,0,98058,47.4406,-122.146,1800,18000
20140711T000000,3,2.0,1860,7400,1.0,0,0,3,8,930,930,1922,2004,98166,47.4598,-122.352,1640,8461
20140724T000000,3,2.25,1630,9145,1.0,0,0,3,7,1630,0,1960,0,98146,47.5,-122.34700000000001,1630,9206
20140919T000000,5,3.0,3610,7555,2.0,0,0,3,8,3610,0,2003,0,98038,47.3534,-122.012,3610,7979
20140805T000000,5,3.0,3850,14990,1.0,0,0,4,9,2290,1560,1964,0,98004,47.6425,-122.21799999999999,3010,15001
20140507T000000,3,2.5,2460,108900,1.0,0,0,4,9,1860,600,1977,0,98027,47.4824,-122.0,2870,102366
20141029T000000,4,1.75,1820,4500,1.5,0,0,3,8,1820,0,1921,0,98119,47.6429,-122.36,1870,3600
20141223T000000,4,3.0,3180,4649,2.0,0,0,4,9,2070,1110,1925,0,98105,47.6583,-122.273,2720,5980
20140714T000000,3,2.5,1800,2791,2.0,0,0,3,8,1800,0,2011,0,98126,47.5442,-122.37100000000001,1580,2617
20141205T000000,4,1.75,1570,9670,1.0,0,0,3,7,1170,400,1959,0,98028,47.7432,-122.24799999999999,2080,9100
20150217T000000,5,2.75,3230,13572,1.0,0,2,3,8,1880,1350,1965,0,98166,47.4393,-122.34700000000001,2910,15292
20150310T000000,4,2.5,2980,5896,2.0,0,0,3,8,2980,0,2001,0,98053,47.6872,-122.036,2900,5712
20140730T000000,5,4.75,3940,7067,2.0,0,0,3,10,3230,710,2008,0,98004,47.6232,-122.205,1910,7735
20140718T000000,4,2.5,1830,5612,2.0,0,0,3,7,1830,0,2003,0,98038,47.3572,-122.015,1830,5998
20140515T000000,4,2.5,2150,6807,2.0,0,0,4,8,2150,0,1991,0,98031,47.4053,-122.189,1910,7240
20150414T000000,3,1.0,1380,12000,1.0,0,0,3,7,1380,0,1963,0,98031,47.3997,-122.215,1890,22001
20141118T000000,3,2.5,3380,9528,2.0,0,0,3,10,3380,0,1994,0,98059,47.5275,-122.148,3630,14089
20140620T000000,2,1.0,1020,5130,1.0,0,0,4,6,1020,0,1948,0,98002,47.301,-122.226,1200,6497
20140514T000000,3,2.5,1690,1618,2.0,0,0,3,8,1150,540,2014,0,98029,47.5518,-121.99799999999999,1690,1618
20141208T000000,4,2.0,2350,9329,2.0,0,0,3,8,2350,0,1977,0,98005,47.583,-122.17,1640,9403
20150114T000000,3,1.0,1450,8100,1.0,0,0,3,6,1450,0,1952,0,98125,47.7027,-122.289,1450,7800
20150426T000000,3,1.0,1280,6967,1.5,0,0,3,7,1280,0,1949,0,98155,47.7512,-122.329,1280,7245
20140813T000000,2,2.5,1590,1679,2.0,0,0,3,8,1590,0,2012,0,98029,47.5449,-122.01100000000001,1590,1680
20140725T000000,3,2.5,1430,9240,2.0,0,0,3,7,1430,0,1984,0,98074,47.6258,-122.05799999999999,1480,8125
20150422T000000,1,1.0,680,6600,1.0,0,0,3,5,480,200,1916,0,98199,47.6567,-122.39200000000001,1170,5500
20140818T000000,3,1.0,1630,8308,1.5,0,0,3,7,1630,0,1948,0,98146,47.5075,-122.37799999999999,1170,8308
20150320T000000,3,2.5,2680,4990,1.0,0,0,5,8,1440,1240,1951,0,98199,47.6538,-122.39299999999999,2320,6000
20140903T000000,4,2.25,2530,24700,2.0,0,0,3,7,2530,0,1974,0,98031,47.3939,-122.177,2650,24700
20150324T000000,5,3.25,2950,67475,1.0,0,0,3,8,2530,420,1981,2004,98072,47.7233,-122.117,2620,39820
20141113T000000,3,1.75,1370,6700,1.0,0,0,3,8,1370,0,1940,2012,98117,47.6982,-122.36200000000001,1180,6694
20141202T000000,2,1.0,720,3255,1.0,0,0,4,6,720,0,1905,0,98103,47.6823,-122.348,1430,3170
